id	path
bed-mm10-h4k5ac-bu-peaks-gfold-diff-signif-no-blacklist	expand("out/bedtools/intersect_exclude_from_blacklist_mm10/awk/extract_gfold_signif_peaks_threshold-0/gfold/diff/gfold/count_bed-mm10-R-H4K5ac-bu-peaks/samtools/sort/samtools/view_bSh/bowtie2/se_mm10/sickle/se_-t_sanger_-q_20/sra-tools/fastqdump_se/wget/ftp_trace_ncbi_sra/SRR3126243_VS_SRR3126244_{sign}.bed", sign=["pos","neg"])
bed-mm10-h4k5ac-bu-peaks-gfold-diff-signif-no-blacklist-no-tss	expand("out/bedtools/intersect_exclude_from_gene_tss_mm10/bedtools/intersect_exclude_from_blacklist_mm10/awk/extract_gfold_signif_peaks_threshold-0/gfold/diff/gfold/count_bed-mm10-R-H4K5ac-bu-peaks/samtools/sort/samtools/view_bSh/bowtie2/se_mm10/sickle/se_-t_sanger_-q_20/sra-tools/fastqdump_se/wget/ftp_trace_ncbi_sra/SRR3126243_VS_SRR3126244_{sign}.bed", sign=["pos","neg"])
bed-mm10-h4k5ac-bu-peaks-gfold-diff-signif-no-blacklist-no-tss-5kb	expand("out/bedtools/intersect_exclude_from_gene_tss_5kb_mm10/bedtools/intersect_exclude_from_blacklist_mm10/awk/extract_gfold_signif_peaks_threshold-0/gfold/diff/gfold/count_bed-mm10-R-H4K5ac-bu-peaks/samtools/sort/samtools/view_bSh/bowtie2/se_mm10/sickle/se_-t_sanger_-q_20/sra-tools/fastqdump_se/wget/ftp_trace_ncbi_sra/SRR3126243_VS_SRR3126244_{sign}.bed", sign=["pos","neg"])
bed-mm10-h4k8ac-bu-peaks-gfold-diff-signif	expand("out/awk/extract_gfold_signif_peaks_threshold-0/gfold/diff/gfold/count_bed-mm10-R-H4K8ac-bu-peaks/samtools/sort/samtools/view_bSh/bowtie2/se_mm10/sickle/se_-t_sanger_-q_20/sra-tools/fastqdump_se/wget/ftp_trace_ncbi_sra/SRR3126245_VS_SRR3126246_{sign}.bed", sign=["pos","neg"])
bed-mm10-h4k8ac-bu-peaks-gfold-diff-signif-no-blacklist	expand("out/bedtools/intersect_exclude_from_blacklist_mm10/awk/extract_gfold_signif_peaks_threshold-0/gfold/diff/gfold/count_bed-mm10-R-H4K8ac-bu-peaks/samtools/sort/samtools/view_bSh/bowtie2/se_mm10/sickle/se_-t_sanger_-q_20/sra-tools/fastqdump_se/wget/ftp_trace_ncbi_sra/SRR3126245_VS_SRR3126246_{sign}.bed", sign=["pos","neg"])
bed-mm10-h4k8ac-bu-peaks-gfold-diff-signif-no-blacklist-no-tss	expand("out/bedtools/intersect_exclude_from_gene_tss_mm10/bedtools/intersect_exclude_from_blacklist_mm10/awk/extract_gfold_signif_peaks_threshold-0/gfold/diff/gfold/count_bed-mm10-R-H4K8ac-bu-peaks/samtools/sort/samtools/view_bSh/bowtie2/se_mm10/sickle/se_-t_sanger_-q_20/sra-tools/fastqdump_se/wget/ftp_trace_ncbi_sra/SRR3126245_VS_SRR3126246_{sign}.bed", sign=["pos","neg"])
bed-mm10-h4k8ac-bu-peaks-gfold-diff-signif-no-blacklist-no-tss-5kb	expand("out/bedtools/intersect_exclude_from_gene_tss_5kb_mm10/bedtools/intersect_exclude_from_blacklist_mm10/awk/extract_gfold_signif_peaks_threshold-0/gfold/diff/gfold/count_bed-mm10-R-H4K8ac-bu-peaks/samtools/sort/samtools/view_bSh/bowtie2/se_mm10/sickle/se_-t_sanger_-q_20/sra-tools/fastqdump_se/wget/ftp_trace_ncbi_sra/SRR3126245_VS_SRR3126246_{sign}.bed", sign=["pos","neg"])
bed-mm10-h2alap1-peaks-cpg-islands-to-do	["out/awk/extract_main_chr/awk/extract_xls_coordinates_to_bed3/macs2/callpeak_broad_BAM_mm_SPMRTrue/samtools/sort/samtools/view_bSh/bowtie2/se_mm10/fastx_toolkit/fastx_trimmer_l-30/sra-tools/fastqdump_se/wget/ftp_trace_ncbi_sra/SRR275538_over_SRR275541_peaks.bed"]
bed-mm10-classes-of-genes-by-rna-seq-expression	expand("out/r/draft_featureCounts_to_bed_of_transcript_classes/featureCounts/gtf-longs-merge-attr-GRCm38_t-exon_g-merge_gene_id_name_bam-h2al2-rnaseq/{classes}.bed", classes=["RPKM_mean_C_WT_gt1000","RPKM_sum_C_WT_gt10_lt100_sample1000","RPKM_sum_C_WT_gt1_lt10_sample1000","RPKM_sum_C_WT_lt1_sample1000"])
bed-mm10-classes-of-protein-coding-genes-by-rna-seq-expression	expand("out/r/featureCounts_to_bed_of_transcript_classes/featureCounts/gtf-longs-protein-coding-merge-attr-GRCm38_t-exon_g-merge_gene_id_name_bam-h2al2-rnaseq/{classes}.bed", classes=["RPKM_mean_C_WT_gt100","RPKM_mean_C_WT_gt10_lt100","RPKM_mean_C_WT_gt1_lt10","RPKM_mean_C_WT_lt1"])
bed-mm10-classes-of-protein-coding-genes-by-rna-seq-log10-expression-in-s	expand("out/r/featureCounts_to_bed_of_transcript_classes_pattern-RNA-S-H2AL2-WT/featureCounts/gtf-longs-protein-coding-merge-attr-GRCm38_t-exon_g-merge_gene_id_name_bam-h2al2-rnaseq/{classes}.bed", classes=["RPKM_mean_gt100","RPKM_mean_gt10_lt100","RPKM_mean_gt1_lt10","RPKM_mean_lt1"])
bed-mm10-classes-of-protein-coding-genes-by-rna-seq-quantiles-expression-in-s	expand("out/r/featureCounts_to_bed_of_transcript_classes_pattern-RNA-S-H2AL2-WT/featureCounts/gtf-longs-protein-coding-merge-attr-GRCm38_t-exon_g-merge_gene_id_name_bam-h2al2-rnaseq/{classes}.bed", classes=["RPKM_mean_gtq0.9","RPKM_mean_gtq0.8_ltq0.9","RPKM_mean_gtq0.7_ltq0.8","RPKM_mean_gtq0.6_ltq0.7","RPKM_mean_gtq0.5_ltq0.6","RPKM_mean_gtq0.4_ltq0.5","RPKM_mean_gtq0.3_ltq0.4","RPKM_mean_gtq0.2_ltq0.3","RPKM_mean_gtq0.1_ltq0.2","RPKM_mean_ltq0.1","RPKM_mean_0"])
bed-mm10-classes-of-protein-coding-genes-by-rna-seq-quantiles-expression-in-c	expand("out/r/featureCounts_to_bed_of_transcript_classes_pattern-RNA-C-H2AL2-WT/featureCounts/gtf-longs-protein-coding-merge-attr-GRCm38_t-exon_g-merge_gene_id_name_bam-h2al2-rnaseq/{classes}.bed", classes=["RPKM_mean_gtq0.9","RPKM_mean_gtq0.8_ltq0.9","RPKM_mean_gtq0.7_ltq0.8","RPKM_mean_gtq0.6_ltq0.7","RPKM_mean_gtq0.5_ltq0.6","RPKM_mean_gtq0.4_ltq0.5","RPKM_mean_gtq0.3_ltq0.4","RPKM_mean_gtq0.2_ltq0.3","RPKM_mean_gtq0.1_ltq0.2","RPKM_mean_ltq0.1","RPKM_mean_0"])
bed-mm10-classes-of-protein-coding-genes-by-rna-seq-quantiles-expression-in-r	expand("out/r/featureCounts_to_bed_of_transcript_classes_pattern-RNA-R-H2AL2-WT/featureCounts/gtf-longs-protein-coding-merge-attr-GRCm38_t-exon_g-merge_gene_id_name_bam-h2al2-rnaseq/{classes}.bed", classes=["RPKM_mean_gtq0.9","RPKM_mean_gtq0.8_ltq0.9","RPKM_mean_gtq0.7_ltq0.8","RPKM_mean_gtq0.6_ltq0.7","RPKM_mean_gtq0.5_ltq0.6","RPKM_mean_gtq0.4_ltq0.5","RPKM_mean_gtq0.3_ltq0.4","RPKM_mean_gtq0.2_ltq0.3","RPKM_mean_gtq0.1_ltq0.2","RPKM_mean_ltq0.1","RPKM_mean_0"])
bed-mm10-deciles-of-protein-coding-genes-by-rna-seq-quantiles-expression-in-r	expand("out/r/featureCounts_to_bed_of_transcript_classes_pattern-RNA-R-H2AL2-WT/featureCounts/gtf-longs-protein-coding-merge-attr-GRCm38_t-exon_g-merge_gene_id_name_bam-h2al2-rnaseq/{classes}.bed", classes=["RPKM_mean_gtq0.9","RPKM_mean_gtq0.8_ltq0.9","RPKM_mean_gtq0.7_ltq0.8","RPKM_mean_gtq0.6_ltq0.7","RPKM_mean_gtq0.5_ltq0.6","RPKM_mean_gtq0.4_ltq0.5","RPKM_mean_gtq0.3_ltq0.4","RPKM_mean_gtq0.2_ltq0.3","RPKM_mean_gtq0.1_ltq0.2","RPKM_mean_ltq0.1","RPKM_mean_0"])
bed-mm10-quartiles-of-protein-coding-genes-by-rna-seq-quantiles-expression-in-r	expand("out/r/featureCounts_to_bed_of_transcript_classes_pattern-RNA-R-H2AL2-WT/featureCounts/gtf-longs-protein-coding-merge-attr-GRCm38_t-exon_g-merge_gene_id_name_bam-h2al2-rnaseq/{classes}.bed", classes=["RPKM_mean_gtQ3","RPKM_mean_gtQ2_ltQ3","RPKM_mean_gtQ1_ltQ2","RPKM_mean_ltQ1","RPKM_mean_0"])
bed-mm10-classes-of-protein-coding-genes-by-rna-seq-quantiles-expression-in-p	expand("out/r/featureCounts_to_bed_of_transcript_classes_pattern-RNA-P-H2AL2-WT/featureCounts/gtf-longs-protein-coding-merge-attr-GRCm38_t-exon_g-merge_gene_id_name_bam-h2al2-rnaseq/{classes}.bed", classes=["RPKM_mean_gtq0.9","RPKM_mean_gtq0.8_ltq0.9","RPKM_mean_gtq0.7_ltq0.8","RPKM_mean_gtq0.6_ltq0.7","RPKM_mean_gtq0.5_ltq0.6","RPKM_mean_gtq0.4_ltq0.5","RPKM_mean_gtq0.3_ltq0.4","RPKM_mean_gtq0.2_ltq0.3","RPKM_mean_gtq0.1_ltq0.2","RPKM_mean_ltq0.1","RPKM_mean_0"])
bed-mm10-classes-of-protein-coding-genes-no-blacklist-by-rna-seq-quantiles-expression-in-c	expand("out/r/featureCounts_to_bed_of_transcript_classes_pattern-RNA-C-H2AL2-WT/featureCounts/gtf-longs-protein-coding-no-blacklist-merge-attr-GRCm38_t-exon_g-merge_gene_id_name_bam-h2al2-rnaseq/{classes}.bed", classes=["RPKM_mean_gtq0.9","RPKM_mean_gtq0.8_ltq0.9","RPKM_mean_gtq0.7_ltq0.8","RPKM_mean_gtq0.6_ltq0.7","RPKM_mean_gtq0.5_ltq0.6","RPKM_mean_gtq0.4_ltq0.5","RPKM_mean_gtq0.3_ltq0.4","RPKM_mean_gtq0.2_ltq0.3","RPKM_mean_gtq0.1_ltq0.2","RPKM_mean_ltq0.1","RPKM_mean_0"])
bed-mm10-updownreg-ko-nut-r	expand("out/ln/alias/rna-seq-{updown}reg-ko-nut-r-threshold-1.bed", updown=["up","down"])
bed-mm10-rnaseq-upreg-ko-nut-r	expand("out/ln/alias/rna-seq-{updown}reg-ko-nut-r-threshold-1.bed", updown=["up"])
bed-mm10-rnaseq-downreg-ko-nut-r	expand("out/ln/alias/rna-seq-{updown}reg-ko-nut-r-threshold-1.bed", updown=["down"])
bed-mm10-microarray-updownreg-ko-nut	expand("out/ln/alias/microarray-{updown}reg-ko-nut-threshold-1.5.bed", updown=["up","down"])
bed-mm10-microarray-upreg-ko-nut	expand("out/ln/alias/microarray-{updown}reg-ko-nut-threshold-1.5.bed", updown=["up"])
bed-mm10-microarray-downreg-ko-nut	expand("out/ln/alias/microarray-{updown}reg-ko-nut-threshold-1.5.bed", updown=["down"])
bed-mm10-brdt-peaks	expand("out/awk/extract_main_chr/crossmap/bed_chain-mm9-to-mm10/gunzip/tar/xvf/data_brdt/GSM984200_4_EM2_R_BRDT-Paired.F3.no_4-W200-G600-islands-summary-FDR001.bed")
bed-mm10-brd4-peaks	expand("out/awk/extract_main_chr/crossmap/bed_chain-mm9-to-mm10/awk/extract_xls_coordinates_to_bed3/macs2/callpeak_broad_BAM_mm_SPMRTrue/samtools/sam_to_bam/bowtie2/se/mm9/GSE56526/SRR1596612_over_SRR1596620_peaks.bed")
bed-mm9-brdt-peaks	expand("out/gunzip/to-stdout/tar/xvf_data_brdt/GSM984200_4_EM2_R_BRDT-Paired.F3.no_4-W200-G600-islands-summary-FDR001.bed")
bed-mm9-brd4-peaks	expand("out/awk/extract_xls_coordinates_to_bed3/macs2/callpeak_broad_BAM_mm_SPMRTrue/samtools/sam_to_bam/bowtie2/se/mm9/GSE56526/SRR1596612_over_SRR1596620_peaks.bed")
bed-mm9-brdt-peaks-no-blacklist	expand("out/bedtools/intersect_exclude_from_blacklist_mm9/gunzip/to-stdout/tar/xvf_data_brdt/GSM984200_4_EM2_R_BRDT-Paired.F3.no_4-W200-G600-islands-summary-FDR001.bed")
bed-mm9-brd4-peaks-no-blacklist	expand("out/bedtools/intersect_exclude_from_blacklist_mm9/awk/extract_xls_coordinates_to_bed3/macs2/callpeak_broad_BAM_mm_SPMRTrue/samtools/sam_to_bam/bowtie2/se/mm9/GSE56526/SRR1596612_over_SRR1596620_peaks.bed")
bed-mm9-tss-with-brdt-and-h4k5ac	expand('out/bedtools/intersect/mm9_tss_with_brdt_and_h4k5ac.bed')
bed-mm9-tss-with-brd4-and-h4k5ac	expand('out/bedtools/intersect/mm9_tss_with_brd4_and_h4k5ac.bed')
bed-hg38-macs2-peaks-H3K27ac-thymus-merged	expand("out/bedtools/merge/sort/coordinates_bed/cat/hg38-macs2-peaks-H3K27ac-thymus-merged.bed")
bed-hg38-macs2-peaks-H3K27ac-thymus-merged-combination	expand("out/bedtools/multiinter_thymus_peaks_hg38_merged/{combination}.bed", combination=BEDTOOLS_MULTIINTER_THYMUS_PEAKS_HG38_MERGED_COMBINATION)
bed-hg38-macs2-peaks-H3K27ac-thymus-merged-combination-top-more-than-100-peak-classes	expand("out/bedtools/multiinter_thymus_peaks_hg38_merged/{combination}.bed", combination=BEDTOOLS_MULTIINTER_THYMUS_PEAKS_HG38_MERGED_COMBINATION_TOP_MORE_THAN_100_PEAK_CLASSES)
bed-hg38-macs2-peaks-H3K27ac-thymus-stage-exclusive-3	expand("out/bedtools/intersect_exclude_from_macs2_peaks_in_input_hg38/bedtools/intersect_thymus_stage_exclusive_peaks_hg38_v3/{stage}.bed", stage=["CD34_134", "EC_89", "LC_91", "SP4_91", "SP8_125"])
bed-hg38-macs2-peaks-H3K27ac-thymus-stage-exclusive-merged	expand("out/bedtools/intersect_exclude_from_macs2_peaks_in_input_hg38/bedtools/intersect_thymus_stage_exclusive_peaks_hg38_merged/{stage}.bed", stage=["CD34", "EC", "LC", "SP4", "SP8"])
bed-hg38-macs2-peaks-H3K27ac-thymus-no-peaks-in-input	expand("out/bedtools/intersect_exclude_from_macs2_peaks_in_input_hg38/bedtools/merge/sort/coordinates_bed/cat/hg38-macs2-peaks-H3K27ac-thymus.bed")
bed-hg19-macs2-peaks-H3K27ac-thymus-no-peaks-in-input	expand("out/bedtools/intersect_exclude_from_macs2_peaks_in_input_hg19/bedtools/merge/sort/coordinates_bed/cat/hg19-macs2-peaks-H3K27ac-thymus.bed")
bed-hg38-macs2-peaks-H3K27ac-thymus-stage-exclusive-not-common-subset-3	expand("out/bedtools/intersect_thymus_stage_common_peaks_hg38_v3/not_common_subset_3.bed")
bed-hg38-macs2-peaks-H3K27ac-thymus-stage-exclusive-not-common-merged	expand("out/bedtools/intersect_thymus_stage_common_peaks_hg38_merged/not_common.bed")
bed-hg38-macs2-peaks-H3K27ac-thymus-stage-exclusive-not-common-subset-3-distal	expand("out/crossmap/bed_chain-hg19-to-hg38/awk/extract_distal_proximal/out/paste/great_input_and_output_hg19/crossmap/bed_chain-hg38-to-hg19/bedtools/intersect_thymus_stage_common_peaks_hg38_v3/not_common_subset_3_distal.bed")
bed-hg38-macs2-peaks-H3K27ac-thymus-stage-exclusive-not-common-subset-3-proximal	expand("out/crossmap/bed_chain-hg19-to-hg38/awk/extract_distal_proximal/out/paste/great_input_and_output_hg19/crossmap/bed_chain-hg38-to-hg19/bedtools/intersect_thymus_stage_common_peaks_hg38_v3/not_common_subset_3_proximal.bed")
bed-hg38-macs2-peaks-H3K27ac-thymus-merged-combination-top-distal	expand("out/crossmap/bed_chain-hg19-to-hg38/awk/extract_distal_proximal/paste/great_input_and_output_hg19/crossmap/bed_chain-hg38-to-hg19/awk/fill_bed3_to_bed6/bedtools/multiinter_thymus_peaks_hg38_merged/{combination}_distal.bed", combination=BEDTOOLS_MULTIINTER_THYMUS_PEAKS_HG38_MERGED_COMBINATION_TOP)
bed-hg38-macs2-peaks-H3K27ac-thymus-merged-combination-top-proximal	expand("out/crossmap/bed_chain-hg19-to-hg38/awk/extract_distal_proximal/paste/great_input_and_output_hg19/crossmap/bed_chain-hg38-to-hg19/awk/fill_bed3_to_bed6/bedtools/multiinter_thymus_peaks_hg38_merged/{combination}_proximal.bed", combination=BEDTOOLS_MULTIINTER_THYMUS_PEAKS_HG38_MERGED_COMBINATION_TOP)
bed-hg38-macs2-peaks-H3K27ac-thymus-merged-combination-top-distal-proximal	expand("out/crossmap/bed_chain-hg19-to-hg38/awk/extract_distal_proximal/paste/great_input_and_output_hg19/crossmap/bed_chain-hg38-to-hg19/awk/fill_bed3_to_bed6/bedtools/multiinter_thymus_peaks_hg38_merged/{combination}_distal.bed", combination=BEDTOOLS_MULTIINTER_THYMUS_PEAKS_HG38_MERGED_COMBINATION_TOP) + expand("out/crossmap/bed_chain-hg19-to-hg38/awk/extract_distal_proximal/paste/great_input_and_output_hg19/crossmap/bed_chain-hg38-to-hg19/awk/fill_bed3_to_bed6/bedtools/multiinter_thymus_peaks_hg38_merged/{combination}_proximal.bed", combination=BEDTOOLS_MULTIINTER_THYMUS_PEAKS_HG38_MERGED_COMBINATION_TOP)
bed-hg38-bs-hypometh-thymus	expand("out/gunzip/to-stdout/inp/TAGC_Necker/{sample}.bed", sample=BLUEPRINT_BED_BS_HYPOMETH)
bed-hg38-bs-hypometh-thymus-merged	out/bedtools/merge/sort/coordinates_bed/cat/hg38-bs-hypometh-thymus-merged.bed
bed-hg38-bs-hypometh-thymus-common-all	expand("out/bedtools/multiinter_bed-hg38-bs-hypometh-thymus/common_all.bed")
bed-hg38-bs-hypometh-thymus-union-all	expand('out/bedtools/merge/bedtools/multiinter_bed-hg38-bs-hypometh-thymus/multiinter.bed')
bed-hg38-atac-thymus	expand("inp/bed/atac/{file}_sort.bed", file=["cd34","ec","cd34-ec"])
bed-hg19-atac-thymus	expand("out/bedtools/merge_-d_10/sort/coordinates_bed/crossmap/chain-hg38-to-hg19/inp/bed/atac/{file}_sort.bed", file=["cd34","ec","cd34_ec"])
bed-hg38-macs2-peaks-H3K27ac-thymus-merged-combi-top-dist-prox-centered-on-bs-hypometh-common-all	expand("out/bedtools/intersect_wa/b-out/crossmap/bed_chain-hg19-to-hg38/awk/extract_distal_proximal/paste/great_input_and_output_hg19/crossmap/bed_chain-hg38-to-hg19/awk/fill_bed3_to_bed6/bedtools/multiinter_thymus_peaks_hg38_merged/{combination}_distal.bed/a-out/bedtools/multiinter_bed-hg38-bs-hypometh-thymus/common_all.bed", combination=BEDTOOLS_MULTIINTER_THYMUS_PEAKS_HG38_MERGED_COMBINATION_TOP) + expand("out/bedtools/intersect_wa/b-out/crossmap/bed_chain-hg19-to-hg38/awk/extract_distal_proximal/paste/great_input_and_output_hg19/crossmap/bed_chain-hg38-to-hg19/awk/fill_bed3_to_bed6/bedtools/multiinter_thymus_peaks_hg38_merged/{combination}_proximal.bed/a-out/bedtools/multiinter_bed-hg38-bs-hypometh-thymus/common_all.bed", combination=BEDTOOLS_MULTIINTER_THYMUS_PEAKS_HG38_MERGED_COMBINATION_TOP)
bed-hg38-atac-thymus-peaks	expand("out/awk/extract_xls_coordinates_to_bed6/macs2/callpeak_broad_format-BAM_gsize-hs_keepdup-all_no_control/ln/alias/experiments/hg38_ATAC_thymus/{sample}_peaks.bed", sample=["CD34","EC","LC"])
bed-hg38-atac-peaks-from-wilson	expand('out/ln/alias/experiments/hg38_atac_peaks_from_wilson/{sample}.bed', sample=['CD34', 'CD34-EC','EC'])
bed-hg19-atac-peaks-from-wilson	expand('out/bedtools/merge_-d_5/sort/coordinates_bed/crossmap/chain-hg38-to-hg19/ln/alias/experiments/hg38_atac_peaks_from_wilson/{sample}.bed', sample=['CD34', 'CD34-EC','EC'])
bed-hg19-cpg-meth-call-clusters	expand("out/crossmap/chain-hg38-to-hg19/r/dynamic_enhancers_in_thymopoiesis/dClust/rowFeature-no_rmsk_mxy__no_donor_effect__distal/sortingMethod-kmeans_centers-8_nstart-100_itermax-200000_algorithm-Lloyd/sortingFeature-cpg_meth_call/subSortingMethod-kmeans_centers-32_nstart-100_itermax-200000_algorithm-Lloyd/subSortingFeature-H3K27ac_peaks.ATAC_peaks/cluster-{cluster}.bed", cluster=["1","2","3","4","5","6","7","8"])
bed-hg19-h3k27ac-on-low-cpg-meth-call-clusters	expand("out/crossmap/chain-hg38-to-hg19/r/dynamic_enhancers_in_thymopoiesis/dClust/rowFeature-low_cpg_sd_meth_call__very_low_cpg_mean_meth_call__no_rmsk_mxy__no_donor_effect__distal/sortingMethod-kmeans_centers-8_nstart-100_itermax-200000_algorithm-Lloyd/sortingFeature-H3K27ac_peaks/subSortingMethod-kmeans_centers-32_nstart-100_itermax-200000_algorithm-Lloyd/subSortingFeature-ATAC_peaks/cluster-{cluster}.bed", cluster=["1","2","3","4","5","6","7","8"])
bed-hg19-h3k27ac-on-all-cpg-hypometh-call-clusters	expand("out/crossmap/chain-hg38-to-hg19/r/dynamic_enhancers_in_thymopoiesis/dClust/rowFeature-all_cpg_hypo_meth_call__no_rmsk_mxy__no_donor_effect__distal/sortingMethod-kmeans_centers-8_nstart-100_itermax-200000_algorithm-Lloyd/sortingFeature-H3K27ac_peaks/subSortingMethod-kmeans_centers-32_nstart-100_itermax-200000_algorithm-Lloyd/subSortingFeature-ATAC_peaks/cluster-{cluster}.bed", cluster=["1","2","3","4","5","6","7","8"])
bed-hg19-alex-test	expand('inp/bed/alex/peaks/shared_by_{sample}.bed', sample=['1_patient','2_patients','3_patients','4-5_patients','6_and_more_patients'])
bed-hg19-active-enhancers-thymus-subset-example-greatr	expand('out/ln/alias/experiments/hg19_active_enhancers_thymus_subset_example_greatr/{sample}.bed', sample=["LT","LB","MONO"])
bed-hg19-active-enhancers-thymus	expand('out/ln/alias/experiments/hg19_active_enhancers_thymus/{sample}.bed',sample=ACTIVE_ENHANCERS_THYMUS_SAMPLES)
bed-hg19-test-coord-cor-with-mca-dims	expand('out/r/extract_various_coordinates_groups_from_mca/coord_cor_gt_{misc}.bed',misc=['0.7_on_dim1','0.7_on_dim2','0.7_on_dim3','0.7_on_dim4','0.7_on_dim5','0.8_on_dim1','0.8_on_dim2','0.8_on_dim3','0.8_on_dim4','0.8_on_dim5','0.9_on_dim1','0.9_on_dim2','0.9_on_dim4','0.9_on_dim5'])
bed-hg19-thymus-mca-cor-dims-1-2	expand('out/r/extract_various_coordinates_groups_from_mca/coord_cor_gt_{misc}.bed',misc=['0.8_on_dim1','0.8_on_dim2'])
bed-hg19-thymus-mca-cor-dims-1-2-mixed-thresholds	expand('out/r/extract_various_coordinates_groups_from_mca/coord_cor_gt_{misc}.bed',misc=['0.9_on_dim1','0.8_on_dim2'])
bed-hg38-fastkd1-run229	expand("out/awk/extract_xls_coordinates_to_bed6/macs2/callpeak_--broad_--format_BAMPE_--gsize_hs/ln/alias/experiments/ChIP-Seq_Spike-in_REH/pe_GRCh38_--very-sensitive-local/run229-H4K5ac-{condition}_over_run229-Input-{condition}_peaks.bed", condition=["gev","g3","g5"])
bed-hg38-fastkd1-run229-peaks-merge	out/bedtools/merge/sort/coordinates_bed/cat/hg38-fastkd1-run229-peaks.bed
bed-hg38-dClust-rowFeature-ealpha-and-20-random-regions	["out/r/dynamic_enhancers_in_thymopoiesis/dClust/rowFeature-ealpha_and_20_random_regions/sortingMethod-kmeans_centers-8_nstart-100_itermax-200000_algorithm-Lloyd/sortingFeature-cpg_meth_call/subSortingMethod-kmeans_centers-8_nstart-100_itermax-200000_algorithm-Lloyd/subSortingFeature-H3K27ac_peaks.ATAC_peaks/all_for_deepTools.bed"]
bed-hg38-dClust-rowFeature-no-rmsk-mxy-no-donor-effect-distal	["out/r/dynamic_enhancers_in_thymopoiesis/dClust/rowFeature-no_rmsk_mxy__no_donor_effect__distal/sortingMethod-kmeans_centers-8_nstart-100_itermax-200000_algorithm-Lloyd/sortingFeature-cpg_meth_call/subSortingMethod-kmeans_centers-32_nstart-100_itermax-200000_algorithm-Lloyd/subSortingFeature-H3K27ac_peaks.ATAC_peaks/all_for_deepTools.bed"]
bed-hg38-dClust-rowFeature-all-cpg-hypo-meth-call-no-rmsk-mxy-no-donor-effect-distal	["out/r/dynamic_enhancers_in_thymopoiesis/dClust/rowFeature-all_cpg_hypo_meth_call__no_rmsk_mxy__no_donor_effect__distal/sortingMethod-kmeans_centers-8_nstart-100_itermax-200000_algorithm-Lloyd/sortingFeature-H3K27ac_peaks/subSortingMethod-kmeans_centers-32_nstart-100_itermax-200000_algorithm-Lloyd/subSortingFeature-ATAC_peaks/all_for_deepTools.bed"]
bed-mm10-ChromHMM-test19	expand('out/awk/extract_feature_from_bed4/ln/dynamic/ChromHMM/LearnModel_test19_numstates-10_assembly-mm10/meta_10_segments/E{feature}.bed', feature=list(range(1, 11)))
bed-hg19-encode-broad-h3k4me3	expand('out/ln/alias/experiments/encode_broad_h3k4me3/{sample}.bed', sample=["Cancer_A459_Dex100nm","Cancer_A459_Etoh02","Cancer_Dnd31","Cancer_Helas3","Cancer_Hepg2","Cancer_K562","Lymphoblastoid_Gm12878","Lymphoblastoid_Gm12878_V2","Normal_H1hesc","Normal_Hmec","Normal_Hsmm","Normal_Hsmmt","Normal_Huvec","Normal_Monocd14ro1746","Normal_Nha","Normal_Nhdfad","Normal_Nhek","Normal_Nhlf","Normal_Osteo"])
